"text","text.1","favorite_count","retweet_count","lat","lng","search_term"
"x1300098247923511296","Sometimes i just look at Lani and cry because i am so in love with her but also sooo afraid to fail her as a mother. Im such a broken human I just can't understand what i did to deserve something so pure",6,0,39.7795625,-86.1429225,"can't understand her"
"x888825751902060547","@epiphany_w8n @mydogrex86 @patriottakes Joking is the wrong word. I mean, I would take the child seriously and talk to her in a way she can understand at her age. I wouldn’t take the adult seriously enough to talk to- that person is clearly there to start trouble, not listen to this liberal.",1,0,,,"can't understand her"
"x1391118557644210178","@NancyTracker 😂😂😂 I can’t understand why her as a public servant doesn’t want the rest of us to get rich on her insider trading",0,0,,,"can't understand her"
"x817881756703592450","@CarmelJanelle @Angeloftheshore @BrownWhite8 @BrianEntin Exactly! What they did in ignoring her parents when they reached out to find out where their daughter was was inhuman. I just can’t understand one parent doing that to another, esp when the other parents were supposedly their friends.",3,0,,,"can't understand her"
"x759978096","I guess I can’t understand why Nicki didn’t want to hop on Get Into Yuh but what made her do Jesy’s Boyz song? https://t.co/slb5q0wiSz",1,0,,,"can't understand her"
"x3893758994","@dEEZYGRAFiX I don’t look like this nigga .. but she was white so I guess I can understand her .. told her that’s the highest compliment you can give a black man",1,0,33.4057545,-111.7375657,"can't understand her"
"x928099512136208385","1300 words on the #wip that will be largely rewritten. Third time I've tried this scene and I feel like I can't move forward with this character until I understand how this scene functions as a device. It's how I'm introducing her and it feels critical to do now.

#writerscafe",1,0,,,"can't understand her"
"x1435678903180435457","@wcbuecker @IamTweetiePie @SenJohnKennedy Her profile starts off with “MAGA”. You can bet that there’s a ton of shit she doesn’t understand.",9,0,,,"can't understand her"
"x825732773856047106","@DrMaireadDB @NewstalkFM @NTBreakfast Can’t understand her logic at all on this .",1,0,,,"can't understand her"
"x1036590907934441472","@ReaganBattalion @bariweiss @brianstelter Brian Stetler has her on the show to discuss this issue she says you can not talk about on that network. I don't understand what you think he is struggling with. He was asking her to clarify the point that she was struggling to make, ultimately resulting in a successful outcome.",1,0,,,"can't understand her"
"x251343140","The tears I cried for this f*ckn show #MAIDNetflix 

I understand why so many women can’t watch. It’s trigger of emotional abuse DV is constant. But that final scene of the whole series with Alex reading her happiest day? BEAUTIFUL 🥺",3,1,30.3233457,-97.75472415,"can't understand her"
"x2393206267","@Rifleman4WVU @WestJournalism I can't understand how anyone that voted for her would be ok with what she's done or think she's done right by the people of Chicago, yet here we are.",3,3,,,"can't understand her"
"x773566119194030080","@ImWithTheBull It’s interesting that your initial POV was to give her the benefit of the doubt. I personally def think it’s nasty if a man is 30 and dating someone 18…but I can’t speak for everyone else. However I do understand the law so I suppose it’s permissible from that angle. 🤦🏾‍♂️",0,0,,,"can't understand her"
"x84161236","@Eitedal1997 Exactly, if it's not reciprocated then it's not real love. I don't understand why she keeps fighting because love can't be forced. She's desperately holding on to Ozan, to fill the void inside herself, left by Mert, when he ditched her at the altar. #aşkmantıkintikam #eszan",2,0,,,"can't understand her"
"x168553394","Just had a healing conversation with my mom, at 10AM on a Monday. The more I grow, the more I understand how much her love, nourishment and compassion shaped me into who I am today. Can’t wait to continue to give her everything she deserves🥺🤍",9,0,,,"can't understand her"
"x2315910181","I can't understand why no one has been charged in the disappearance of Jasmine Dean because if her belongings was found with two men I believe that circumstantial evidence should have been enough to charge them. What about the strong leads the police said that they had?",7,1,18.1154073,-77.2759528,"can't understand her"
"x896424009788661765","@michaeljknowles I listened to her several times. I can hear some words...I think. Maybe a language boomers can't understand.",0,0,,,"can't understand her"
"x145754761","That’s crazy women can understand a woman leaving her husband cause he ain’t buy the cookies she like but don’t understand why a man would leave his wife if she got fat smh",63,60,,,"can't understand her"
"x2230935686","I really love @Cher_Ishhhh .. she really understands me and I understand her.. and the shit we don’t understand, we just understand that we don’t understand.. lol anywho that’s gang and I can’t say it enough!!",5,1,,,"can't understand her"
"x1320038806590898176","i will never understand the “imagine having a depressed girlfriend and she tweets about her depression all the time on social media” mindset. you can’t just turn it on and off, that’s not how mental illness works, buddy",8,0,,,"can't understand her"
"x4897356052","@LisaMarieBoothe Because this is not about her.  It's about every single person she may pass COVID to.  I can't believe after all this time you fail to understand this.",2,0,,,"can't understand her"
"x2192784870","She even starting complaining about Bamford being injured cos of her FPL, resigned to the fact Raphina might leave next summer, can’t understand why they didn’t spend money on CM’s but bought Dan James and wondering why Summerville is not getting any minutes. She’s amazing loool",4,0,,,"can't understand her"
"x628086741","@RealLittleDanny @Real10jayy__ See I trying to send it to my grandma cuz she asked what I want for Christmas and she won’t understand that I have to send her the link to it so she can just order it…..",0,0,,,"can't understand her"
"x2988483809","@appallinnballin @Tenzubushi I don't understand either dude....I mean you can literally see her breasts",3,0,,,"can't understand her"
"x882642974013874176","@IAmBugzMonroe @steven_badeau @DeniiLove_ What does them being late have to do with anything? 

Even if she wasn't on her period, do you know how weird and uncomfortable use a downstairs bathroom, in a house with other people's spouses? Even I as a man can understand that. Weird you can't as a woman.",1,0,,,"can't understand her"
"x1201375894264336384","@xmasmartin @LAField15 @SpringHawes I understand. Although I haven't seen these in person, i believe the larger wheels are positioned for the user to be able to push themselves. Our problem is I can't transfer her without the help of a lift, and this outfit would fit in our van, so I could get her in it at home.",1,0,,,"can't understand her"
"x28353509","@StephanieHypez I really don’t understand what happened to her. Can she not be a superstar and his manager. They’re a package deal . They messed up his character",5,0,,,"can't understand her"
"x1259237529355722758","I don’t think people understand how being bullied as a child can affect someone. I became friends with a kid that just transferred to my school. She was ignoring me, so I went up to her and asked why she was ignoring me, she replied with I don’t like you and got mad when I simply",0,0,,,"can't understand her"
"x1280719767091810304","@Telianah I can understand that confrontation is easier said than done, but once you get past away the thought, her existence wouldn't bother you at all. Try and accept the situation and then you'll see, that it will never bother you. Just a bit more courage to come on terms with it 🧡",1,0,,,"can't understand her"
"x1388801835276935168","My new girlfriend called me. She want to come over and stay the night. For sex. 1st time for her.

Me: """"If you stay you'll be in bed with 4 girls. They won't touch you but I urge you to reconsider. Let's get a hotel room.""""

Her: """"No! I understand. And I can always leave.""""
🤗🥰😍",26,1,,,"can't understand her"
